,time,range,elevation,azimuth,radial_velocity,range_uncertainty,elevation_uncertainty,azimuth_uncertainty,radial_velocity_uncertainty
40,1736300168.4487808,107737.14934262451,6.734359185829727,350.34133819888854,-313.6595319861615,332.47269437930197,0.020847677004229327,1.0810547526124568,0.9736863062921685
41,1736300168.6781745,115989.14381867909,12.038975779754786,350.83049604949787,-145.68369536296066,76.74193753698763,0.007976541843644606,0.23236759642543964,0.09644247099742694
42,1736300169.4864235,131735.876183138,20.73173608447739,353.4909512717274,46.83324501346051,21.462087206146858,0.0033778923688328718,0.05760749742618522,0.007631200624353588
43,1736300169.8743734,124893.4885565836,19.092689053295246,352.66881425664656,22.45610016143695,25.12406766498337,0.0038405395559112524,0.07091495072040037,0.004513231229110083
44,1736300170.258421,113217.05234145172,10.251389473054655,349.87059730941286,-156.47025144085808,113.45163850172862,0.010307079881736108,0.3515553902175412,0.1568636736032984
45,1736300170.286925,117663.8847208521,13.990361315378966,352.0288463467339,-63.800888559988095,52.712347350838286,0.0062731925585102965,0.1576340903775234,0.028583740546301008
46,1736300170.8821077,128714.63555518529,19.320418165203957,353.7942759891595,53.74161325173708,25.125546014833812,0.0037719884734686905,0.06907984153923623,0.010495619454229577
47,1736300170.9206345,123011.18281774056,16.75099012475248,353.1925334667847,13.650486362961558,34.64357313961511,0.004718799102935271,0.09944344013444688,0.0038451364290877635
48,1736300171.6480675,110205.37260426108,8.934857503458424,349.4870473253084,-228.43511587215977,159.38851814142703,0.012968780043803611,0.5073602135225685,0.33152610508636216
49,1736300171.8753664,118616.09074522648,13.561493034901423,351.75983716240717,-107.2050561421505,57.83248215580515,0.006606634603766874,0.17138162541547738,0.05226936147114322
50,1736300172.6980882,134611.49206836254,21.732146785029073,354.034239726573,69.24029468243984,19.43544366780436,0.003137904098755777,0.05111072957730243,0.0099968963245331
51,1736300173.0816877,127775.43518556333,20.3505521411596,353.07245149799144,50.65509316594223,21.836891846473755,0.003478238468580105,0.060368286432395744,0.008660314557611272
52,1736300173.2189994,106535.09594713627,6.948916104457905,348.9152583920537,-330.2475720940768,302.91827017690144,0.01971588740191672,0.9885003906602667,0.9390646640827037
53,1736300173.4515994,115799.89920433737,11.87482368728155,351.188816250048,-112.56191783050919,79.28247980751817,0.008142490369140385,0.24052973743258227,0.0770076088563179
54,1736300173.496195,120283.88644048007,15.461953352186113,352.179609872368,-27.91469274537129,41.709450521573736,0.005358835039290385,0.12214581764727475,0.009679207362269755
55,1736300174.084066,131550.3740364602,20.39085542754839,354.3340436863774,78.33876784140546,22.38295468461538,0.0034684187679144434,0.06029090805663169,0.01333184000004905
56,1736300174.1129305,125797.68741082842,18.001145934389974,353.6529727928506,43.306657640580895,29.483371032835272,0.004217496525295471,0.08289247440888996,0.01015521874058016
57,1736300174.844998,112418.76094642609,10.854928312796648,350.73506533733087,-170.35756794665124,97.3309886623155,0.009417618881225429,0.30344831873622435,0.1476551036870704
58,1736300175.0656805,121371.20283240933,14.942077135880618,352.21819739950627,-72.56782321684486,45.98220291573999,0.005658030044418413,0.13336022596527966,0.027495998312545473
59,1736300175.9006863,137533.6080348363,22.65396509203305,354.55029617367074,89.46393386030923,17.85519917301834,0.002941499423569898,0.04602092630172462,0.01161334516372963
60,1736300176.2773106,130564.59320798454,21.49808892188572,353.5909181557795,76.17066562846394,19.38358530066122,0.003191613519137138,0.05249523689575111,0.011306572317898061
61,1736300176.4203703,109291.85364386164,9.270991804737928,349.5955857889907,-243.99788729651314,144.0222666824738,0.012217701023720372,0.46048196073307324,0.32124936544960153
62,1736300176.657717,118522.58277373797,13.368722942779627,351.84625411456074,-74.55462087160925,59.82421422146839,0.0067499721479412885,0.17769734912591229,0.03764541375968816
63,1736300176.6976893,123081.66157853567,16.803637226956035,352.8914137104145,4.767009740074606,34.3790689551969,0.004695250356746008,0.09859157478869711,0.0013323852022799434
64,1736300177.2800364,134387.81057232688,21.36299669135108,354.7901285464434,100.61017716202647,20.284881165684077,0.0032237439270267577,0.05354788745226703,0.015183422095899606
65,1736300177.3030384,107328.3987878814,6.772070155474216,347.1844490659969,-338.0724016583941,326.9709466454206,0.020628942037201614,1.0626545911974923,1.0336470841546945
66,1736300177.3127081,128570.8877292727,19.132668095052292,354.1693977297711,70.28537354328007,25.738346049025143,0.003829537891403156,0.07088931515684208,0.01406727033805589
67,1736300178.0487342,114940.52956072665,12.628927368568936,350.76704945477786,-124.38576884784321,67.33646267997479,0.007399077946370097,0.20561155119505903,0.07285186165760749
68,1736300178.262418,124172.14703937747,16.214357053227708,352.6211768829482,-41.027765883393016,38.06094425594054,0.004968485828944445,0.10804187925304942,0.012576221309890617
69,1736300179.090361,140423.2941438144,23.49699196826469,354.83394848198975,107.6449786269802,16.604439144366708,0.0027787600871634127,0.041962948221715195,0.012727014243341613
70,1736300179.4807286,133411.80174131834,22.55904078521087,354.1378523353643,99.17361575681909,17.50765219677778,0.002960577893753465,0.04646306037436664,0.013012469700676507
71,1736300179.608674,111618.46856164458,11.299924611387631,349.90919956197814,-184.26216679405655,87.22509974003066,0.008834608561899276,0.2733036001199703,0.14386603137577728
72,1736300179.8552063,121309.79393333192,14.73151603377803,352.7038214550209,-40.37339887764528,47.61742146661074,0.005785173451428738,0.1384760553815534,0.015852978346197522
73,1736300179.9052598,125847.32830524658,18.055026356904662,353.44408598815346,34.50800372061452,29.25423476359303,0.004195974461731856,0.08216322722111066,0.008022418319331032
74,1736300180.3234463,108568.10121190522,6.414990295782206,348.47184938167663,-284.30659929143496,378.19808343871546,0.022542894997983554,1.2250158617866809,1.0028209854446144
75,1736300180.4857352,137296.5613341499,22.26064905831218,355.32352596738394,120.71713384756282,18.649729069493034,0.003023583567762555,0.04826526693752254,0.016399923325470564
76,1736300180.4984267,109696.33563809605,9.001599603608831,349.86116816568307,-251.36433195793856,156.62924624789355,0.01282755042859854,0.49823886915161475,0.3583405556629739
77,1736300180.5112875,131479.9252943615,20.18068586255055,354.6862787104732,94.76002235661976,22.939530197271285,0.0035224943428927295,0.06190926243695041,0.016535872388458474
78,1736300181.2466025,117510.52063793443,14.230050322440704,351.416340806374,-84.07582427948455,50.35626562862234,0.006102928456803047,0.15056953174956428,0.03601691896048228
79,1736300181.466478,127073.39378549425,17.393836472691028,353.25426934048005,-12.327682145622036,32.50879377092551,0.004449067109432441,0.09033630759517147,0.003154611996357567
80,1736300182.291875,143344.59509288485,24.27174220028848,355.29372855214217,123.98445408580127,15.602907500521274,0.0026425356247551427,0.03868016924172055,0.013496897714570442
81,1736300182.677924,136275.86769048957,23.537970355298544,354.5681298720626,119.88748187848262,16.044973225224066,0.002771468213828872,0.04174095385530452,0.014112645227233751
82,1736300182.8180463,114046.42911949253,13.175769699550589,350.18864637838516,-136.3602496896339,59.88704455521093,0.006912713746159621,0.18384931379377778,0.07157560500877375
83,1736300183.0605075,124037.26618751556,15.976273329585378,353.12462946963194,-9.166503393346332,39.44992490241049,0.005083430938148303,0.11232753294679328,0.0029149669320539242
84,1736300183.091365,128691.01477681827,19.197535038921668,353.9977038029342,61.55581502113891,25.535079883390736,0.003809594017156006,0.07025038514487034,0.012209861894931758
85,1736300183.5314822,110195.49676260956,8.489182234018651,350.05384151647974,-203.185302652563,183.13413953165235,0.014088598501785841,0.580250776694594,0.33667803253087314
86,1736300183.6891103,140162.29976091938,23.082120999961358,355.84543942209797,138.888797574946,17.356588043555256,0.0028578318604318854,0.04405459720856513,0.017198332942587304
87,1736300183.6985648,112271.8604006981,10.958167115568383,349.9847186710817,-192.05191609500304,95.5574475980746,0.009309869968809835,0.29765594119313626,0.16356367410929865
88,1736300183.7194462,134307.57817100894,21.148508467723538,355.22327650557014,116.88239710236438,20.798668003879747,0.0032750503704866638,0.055018839552285544,0.01810667409092945
89,1736300184.4530475,120253.57150715389,15.755186542202784,352.01556906144117,-47.586198978603754,39.772874313084465,0.005207677332093581,0.11643879370126194,0.015736402929293094
90,1736300184.667172,129959.54720375825,18.47217189048731,353.74163599153275,13.767073024135565,28.471982021079462,0.0040467801343029115,0.07747018462726021,0.003015078171756561
91,1736300185.4974012,146194.2575412199,24.97920091345628,355.7095866647417,138.6456986425446,14.794022112599173,0.0025275543012931354,0.035992228739490525,0.01402830404802845
92,1736300185.8807197,139152.9280032734,24.43675574122581,354.9515144782993,138.45386056995542,14.886560634288038,0.0026146979778994546,0.03797770399763163,0.014814179538875406
93,1736300185.9189448,106681.31628635604,6.82450449428608,348.77658932774665,-337.39811575037606,317.6034815841263,0.020275598621827876,1.0337305402617847,0.9984823018754574
94,1736300186.0237086,116701.21401279306,14.910186255981458,351.16754155571203,-94.3180871039902,44.48617386727967,0.0056808615233147185,0.13376488706390505,0.035983501031305765
95,1736300186.2547977,126923.82548225703,17.132292565085045,353.7879223852565,19.27312545319787,33.72156480557233,0.004554628613842633,0.09402550099328207,0.005122630170200722
96,1736300186.298778,131514.07709505988,20.255014535631712,354.53536056268115,86.0033786052543,22.755579859309744,0.0035037936389997366,0.061338468319619,0.01488409808140566
97,1736300186.7307515,113007.277187099,10.309760063865268,350.70871947164613,-147.3687025020848,112.98431295332574,0.010285995772057006,0.3504602768868769,0.14721126085016215
98,1736300186.885596,143026.5993347967,23.82921247185815,356.2510260589148,155.26268379430698,16.322414581643308,0.0027191998514486957,0.040649964399241977,0.017717453107587232
99,1736300186.9061048,114966.65477538462,12.729765964411975,350.3628034690875,-145.6512212984796,66.05034593344887,0.00731026982678862,0.20146329332113017,0.08374494338411827
100,1736300186.91138,137183.80714629835,22.032160045624636,355.82481968322304,136.989820003768,19.130651640213497,0.003072673072569014,0.04962084434539971,0.019105035635203636
101,1736300187.645279,122942.37532413185,17.130978759576188,352.7089777457311,-14.327119023490704,32.73217525607166,0.004558484626413334,0.09382202494725009,0.003813964062165115
102,1736300187.864611,132896.2269327164,19.462908707520743,354.0873342433421,37.46188882348437,25.45140397145893,0.003728250903702632,0.06782933557718615,0.0071727304840946745
103,1736300188.6919918,149078.1521614932,25.624300354453833,356.1400550165457,151.7689896596977,14.13696363298148,0.002429853529772898,0.033769365689518695,0.014392602131220579
104,1736300189.0791912,141993.7811356394,25.271158129644057,355.37339572497723,155.15953743097725,13.957723475566613,0.002483362098152218,0.034933442779073454,0.015249129299327023
105,1736300189.1157463,109695.71302717882,9.111709133861101,348.7769178645132,-248.6119118912685,151.72074446768943,0.012591808596549688,0.4835135483820876,0.344603097938279
106,1736300189.2259073,119319.49655606056,16.49675471338218,351.2659867294683,-56.186015512352384,34.9358585615668,0.0048321768633935525,0.10286732510784649,0.016453593686817446
107,1736300189.4572647,129706.5612629618,18.192209124829716,354.2752542265845,45.14737154615807,29.55531987357705,0.004145016645245303,0.08071820970886734,0.010288464754281074
108,1736300189.4881246,134413.86464698781,21.21543235421429,355.11223364768694,108.22721753279926,20.629349302810628,0.0032573363217535695,0.05450042393549241,0.016612046166241606
109,1736300189.9249094,115714.50975221927,11.908783170719982,351.51867808584916,-103.40638097152318,78.92127241996592,0.008124241438875064,0.2397087897762893,0.07055231121760917
110,1736300190.0847714,145906.34989369995,24.516458726861874,356.71487017699457,169.991607151402,15.48863900089172,0.0026023118520817705,0.03786437515579999,0.018048381730917877
111,1736300190.0966187,117615.40442955782,14.345632841333842,351.0311946300754,-105.16153734147716,49.355980716376415,0.006026582768954272,0.1473847108285629,0.044137959455688706
112,1736300190.1158013,140015.10899746197,22.83691779289997,356.12399497437247,155.05912399106367,17.812182122018978,0.0029051460568265495,0.045318879714541904,0.01973188075824948
113,1736300190.8466208,125783.86499341433,18.398434012704563,353.0689970027947,15.883818096013522,27.814866064568374,0.0040702926618917225,0.07806672970340357,0.003511524768670103
114,1736300191.0671577,135798.52265449663,20.379690011223808,354.65995678227836,58.94169825873287,23.13946270903579,0.0034715108654286334,0.06042309015664677,0.010039703733306574
115,1736300191.8968186,151910.92482109016,26.206926035175044,356.4904557517581,163.51292564761468,13.60169264158685,0.002346404150864405,0.031916298634222205,0.01463914782754899
116,1736300192.2777822,144834.5074121054,26.020790470891637,355.76090847500234,170.0720592181672,13.205876405414246,0.0023723735882440347,0.03243982822707085,0.015503888048197079
117,1736300192.312607,112181.35586050664,11.085480341455032,350.06096404649395,-190.00517612932,92.311810883522,0.00912622142772057,0.2881533253870781,0.15628909894829862
118,1736300192.4242237,121984.59611818405,17.987039840768855,351.67572939252415,-21.459859841233204,28.609058167622134,0.004218065322800297,0.08248226076039783,0.005031626579516292
119,1736300192.6532693,132622.3556208683,19.164941222660808,354.7341526237706,68.71800111026378,26.43782188990331,0.0038207089639744514,0.07074346987534019,0.013696609351012768
120,1736300192.698019,137267.92632621288,22.099881966613346,355.67014855666065,128.28822074277554,18.972511771033464,0.003055744834973292,0.04914327871701864,0.01773267058333844
121,1736300193.1237,118398.6751198532,13.383756084963945,352.2597643919896,-65.52618569333347,59.52829250401943,0.00673365049379953,0.17704351994215392,0.032929847149357996
122,1736300193.2810266,148755.2245118271,25.137744184613833,357.0736860559963,183.30393075140742,14.81299882192785,0.0025031261538842717,0.03556323700003427,0.018252255562917822
123,1736300193.2993357,120246.5130811413,15.878537553881822,351.6746308777312,-68.36412869439124,38.95805176521074,0.005140307975627873,0.1138790340187683,0.02214457774867062
124,1736300193.3162806,142894.23510060905,23.57692187893,356.77489436028225,171.46800871911864,16.758548718517876,0.002765098681393198,0.041841481703803134,0.020114999374484528
125,1736300194.0540633,128598.13162551846,19.58604194117878,353.3345488453537,43.270425790365934,24.248618310971082,0.0036925952713954486,0.06665218037410028,0.00816004408956826
126,1736300194.2709801,138718.65175317734,21.20464845694399,355.01234265283887,78.37962945560018,21.338174073546476,0.0032615634297968555,0.054616305341859045,0.012054243407482531
127,1736300195.0934517,154771.13004511473,26.738244347413826,356.89226141508743,173.94935462767452,13.165718701020776,0.0022748561770661504,0.030361801771104584,0.01480269805044443
128,1736300195.4845507,147673.0693725259,26.715007713584466,356.2158301432325,183.38733913557235,12.593125841391402,0.0022779110797794743,0.030375896298214747,0.015636230744813826
129,1736300195.5229614,114698.65086667039,12.896588611679826,350.5104698633993,-142.69083965073358,63.64771444804806,0.007156638302337099,0.1945840488699836,0.07925971349148243
130,1736300195.6221073,124805.05332145635,19.36475412761173,352.329313689737,10.049992522637648,24.20416117274132,0.0037569376256974684,0.06833030882479685,0.0019493799529110398
131,1736300195.846192,135484.69684365447,20.04765474906931,355.34012402414896,90.08279173407223,24.052356680425987,0.003559381007060703,0.06307996162487654,0.01599148743527949
132,1736300195.8993974,140139.4134309007,22.921684502873486,356.0396478279766,146.43315655161857,17.662604020114347,0.0028888431297238327,0.044873507194587575,0.01845593022859615
133,1736300196.3273869,121119.42227690147,14.757731356454453,352.90354356279386,-31.193228365144975,47.365266155278796,0.005770264920191992,0.13793376987625403,0.012208228171074144
134,1736300196.4901788,151594.34641859986,25.699178090206384,357.51779487558537,195.2015389441547,14.264391476495495,0.0024185526902214547,0.033647689332872086,0.018370919987697375
135,1736300196.5022855,123043.23026823894,17.269499324564507,351.988598247898,-34.894582907312575,32.044673070533165,0.004497850963579476,0.09169192520746175,0.009088460263643874
136,1736300196.5237062,145747.36763602478,24.251263924344318,357.1829340532084,186.30683101294838,15.909992695077161,0.0026470939175553144,0.03899769152841815,0.020337735994848935
137,1736300197.253581,131467.59182446537,20.67066289927627,354.0291043762668,68.07983764994961,21.584200459816035,0.00339368481650593,0.0581183201025364,0.011178670781209302
138,1736300197.4702067,141617.1393541716,21.95812949368997,355.5261231501625,95.97004350325372,19.915399190914318,0.003087855175152418,0.049986611314144135,0.013492425207766775
139,1736300198.300266,157537.50765875,27.21530585200853,357.22379203413396,183.30925515978927,12.811951060289307,0.0022133628123584543,0.029051788828809322,0.014908138298797634
140,1736300198.6865525,150503.691014123,27.345799452965966,356.6476852112906,195.2383483598576,12.091608259378932,0.0021970547319830024,0.02865291812925076,0.015685538271500037
141,1736300198.726449,117324.7359639751,14.57237364913634,350.72094224193216,-101.60591332794151,47.45587155591651,0.005892942133963202,0.14206001173028074,0.04113662969953922
142,1736300198.8319776,127595.07953195824,20.64722759642261,352.71833740174503,38.57877300662783,21.0166057298247,0.0034005106572982183,0.05810479717167553,0.006352942390353068
143,1736300199.0567014,138377.53985535033,20.853005437465335,355.7562851868804,109.499792582845,22.19490565658103,0.003345782747680273,0.057072269777791076,0.017562099075111068
144,1736300199.0976374,143013.61157673766,23.663608329516812,356.518698075485,162.8031451489462,16.615497201503103,0.002749290351025104,0.04142164788653481,0.018915808212740623
145,1736300199.5326502,123832.98924114011,16.012250985645455,353.1193889812549,0.05186761875997676,39.228735038803656,0.005069606089789919,0.1118641137263522,1.6423759772952982e-05
146,1736300199.6891603,154385.78813889832,26.21140231928316,357.9471647503806,205.9281720612184,13.819534786803898,0.0023461941744848144,0.03204381731907223,0.01843353055740286
147,1736300199.6942842,125858.00454949506,18.567345802644198,352.6379646881731,-4.500934510813676,27.218064119936386,0.004014824919189339,0.07624373091672994,0.0009733209121254758
148,1736300199.7160273,148565.87859347553,24.856646524981425,357.66093155967735,199.6415105256814,15.223388395546957,0.002547043369768937,0.03665002755500801,0.02045564422303121
149,1736300200.4571095,134339.385632661,21.667436595027368,354.49357427321104,90.53963880679493,19.54592278141113,0.0031527437648505748,0.05157273799485611,0.013169334647304139
150,1736300200.666026,144555.2608601552,22.64981437615791,355.97274379080943,111.83742008809007,18.78019971274005,0.0029427655505641606,0.04624428149022862,0.01453361657476408
151,1736300201.4993453,160271.71718769494,27.643894252783323,357.5474541339389,191.54973091925615,12.527236087825742,0.0021604561878254863,0.027944618287984224,0.014973566098230612
152,1736300201.8859823,153303.71180086836,27.92023804844048,357.03579789644726,205.73660520876967,11.680472100478521,0.002127540057544477,0.027204622155130604,0.01567910871170577
153,1736300201.9165506,119950.37251203184,16.10304333519844,351.5477192450624,-64.30625245380631,37.3873687810199,0.005021159299789739,0.10956993845346265,0.020053327844862297
154,1736300202.027637,130424.09171052364,21.827447492583556,353.2338093903817,64.32936184780941,18.638369549682967,0.003118556137333798,0.05047537149201292,0.009191290434114102
155,1736300202.2621174,141293.7863584172,21.60088839014914,356.2971419895806,127.11221580735952,20.729216896797293,0.0031691765660482366,0.052284203728480735,0.01865178730608259
156,1736300202.3007576,145835.13687570355,24.333323169122025,356.9915460219294,177.58420124959812,15.771846444859495,0.002631671814760288,0.03859817052218491,0.0192000089967386
157,1736300202.7318726,126655.69588865664,17.157944227756655,353.8579989021849,28.557545776088034,33.523093182722995,0.004541657397165411,0.09362008610117542,0.00755475409733449
158,1736300202.8810349,157144.20348404735,26.66946170072099,358.36739182492084,215.47962881888103,13.460744365696314,0.0022841668561686666,0.030695491271408068,0.018460741253414566
159,1736300202.9021435,128737.97910448657,19.761799975828183,353.04763732848016,23.051328829169094,23.71829320842901,0.003641157152519863,0.06505558877836444,0.0042471675159061325
160,1736300202.9110458,151392.51807250996,25.407525724042717,358.0982441299708,211.60788044125547,14.666997815523748,0.0024618210473030134,0.03469748907755124,0.020506473011378628
161,1736300203.6495254,137225.0854120916,22.5912203925337,354.9693464432564,110.75065792010005,17.956974958375692,0.0029555920929056154,0.046445301468594546,0.01449330943417912
162,1736300203.8624954,147436.31090749433,23.270588895688334,356.3291133906765,126.23365779236268,17.86833374095241,0.0028206690570801145,0.04318521818635803,0.015297505297097402
163,1736300204.698911,163028.74166144547,28.028084610224056,357.8719464421257,198.95079835421257,12.301341713123303,0.002114958034052159,0.027007840796578506,0.015012343387946539
164,1736300205.0862586,156059.50625517513,28.441352040859332,357.39669539424557,215.05325440578378,11.343872811939907,0.00206758766596176,0.025980715096095633,0.01563615233903441
165,1736300205.1138043,122732.10843997293,17.53904885515069,351.8834450373309,-30.369421845270356,30.702126333303227,0.0043896357447721045,0.08808515731012663,0.007602463613625871
166,1736300205.227605,133296.0436926279,22.906390999796127,353.63495351494856,87.50720961440426,16.81997560628255,0.002891273169219472,0.04463184611771163,0.011044323096799726
167,1736300205.4600432,144163.741061967,22.269095789591592,356.8353041227785,143.10164392555586,19.561478774908835,0.00302180562734693,0.04841636734618931,0.01941746765516186
168,1736300205.4985113,148708.16426293456,24.95136152460978,357.41336436751465,190.86456213813003,15.088825624895875,0.0025319161098829516,0.03626663250051406,0.019367225678611034
169,1736300205.9232454,129553.45842544353,18.229022091598775,354.4834459251846,54.508361764970736,29.37397195483038,0.004132731264176279,0.08035677401191571,0.012357848540788172
170,1736300206.080657,159909.2679110502,27.07567400815063,358.7864945450908,224.09371866463042,13.174420593111806,0.0022309739071430744,0.029559503469462785,0.018467421712965587
171,1736300206.0960238,131597.8640687872,20.857214008120476,353.58553941457507,47.9799786263938,21.103657205534887,0.0033454300505138027,0.056692818259035736,0.007692845129804947
172,1736300206.128522,154161.78623003248,25.910288860640637,358.55007907439904,222.4972421887127,14.217066237351586,0.0023890017924420065,0.03306455412043381,0.020516325976588763
173,1736300206.8542502,140102.238170584,23.430295939421647,355.4163618939772,129.00469464345335,16.699708386069005,0.0027922691670951186,0.042358026836215576,0.01537534986094555
174,1736300207.07151,150363.71571695595,23.83660230864803,356.7504196172485,139.17860312822754,17.133390207335967,0.002717333142172107,0.040662300277821736,0.01586585159874038
175,1736300207.9070644,165682.67563070825,28.36658211019438,358.2544314909637,205.4598160126877,12.12623944220538,0.002075914431629181,0.026215904135058178,0.015034488037010478
176,1736300208.278873,158777.0297107356,28.912304208722244,357.7488709317145,223.32164065489764,11.06961014104933,0.002015783121700236,0.024942489101191276,0.015570377447251208
